,Data,Descrição,Formato,Identifier,Título
1667,1494267696,,jpg,34151711540,CPLP Salvador
1668,1494267695,,jpg,34537119735,CPLP Salvador
1669,1494267695,,jpg,34376284572,CPLP Salvador
1670,1494267694,,jpg,34537121845,CPLP Salvador
1671,1494267694,,jpg,34376288102,CPLP Salvador
1672,1494267693,,jpg,34376290572,CPLP Salvador
1673,1494267692,,jpg,34537125395,CPLP Salvador
1674,1494267692,,jpg,33726414773,CPLP Salvador
1675,1494267691,,jpg,34376298672,CPLP Salvador
1676,1494267691,,jpg,34151656020,CPLP Salvador
1677,1494267690,,jpg,34376301792,CPLP Salvador
1678,1494267689,,jpg,34537534005,CPLP Salvador
1679,1494267689,,jpg,33726420973,CPLP Salvador
1680,1494267688,,jpg,34407048881,CPLP Salvador
1681,1494267687,,jpg,34407050591,CPLP Salvador
1682,1494267686,,jpg,34407051761,CPLP Salvador
1683,1494267686,,jpg,33726429663,CPLP Salvador
1684,1494267685,,jpg,33726431243,CPLP Salvador
1685,1494255396,                               ,jpg,34148155390,CPLP Salvador
1686,1494255395,                               ,jpg,34533581835,CPLP Salvador
1687,1494255395,                               ,jpg,34403408651,CPLP Salvador
1688,1494255394,                               ,jpg,34492195806,CPLP Salvador
1689,1494255394,                               ,jpg,33690744654,CPLP Salvador
1690,1494255393,                               ,jpg,33723052153,CPLP Salvador
1691,1494255392,                               ,jpg,34533584465,CPLP Salvador
1692,1494255392,                               ,jpg,34148160390,CPLP Salvador
1693,1494255391,                               ,jpg,34372757612,CPLP Salvador
1694,1494255390,                               ,jpg,34533587435,CPLP Salvador
1695,1494255390,                               ,jpg,34148163510,CPLP Salvador
1696,1494255390,                               ,jpg,33690747714,CPLP Salvador
1697,1494255389,                               ,jpg,34148164270,CPLP Salvador
1698,1494255389,                               ,jpg,33690748314,CPLP Salvador
1699,1494255388,                               ,jpg,34533589445,CPLP Salvador
1700,1494255388,                               ,jpg,34148165830,CPLP Salvador
1701,1494255388,                               ,jpg,33690750074,CPLP Salvador
1702,1494255387,                               ,jpg,34533591745,CPLP Salvador
1703,1494255387,                               ,jpg,34492206506,CPLP Salvador
1704,1494255386,                               ,jpg,34492207116,CPLP Salvador
1705,1494255386,                               ,jpg,33690751134,CPLP Salvador
1706,1494255385,                               ,jpg,34492207476,CPLP Salvador
1707,1494255385,                               ,jpg,34403425641,CPLP Salvador
1708,1494255384,                               ,jpg,34492208616,CPLP Salvador
1709,1493984051,                               ,jpg,33622940684,Lançamento Kit Conhecendo nossa história - ALAGOAS
1710,1493984050,                               ,jpg,33655338373,Lançamento Kit Conhecendo nossa história - ALAGOAS
1711,1493984050,                               ,jpg,33622941474,Lançamento Kit Conhecendo nossa história - ALAGOAS
1712,1493984049,                               ,jpg,34423786726,Lançamento Kit Conhecendo nossa história - ALAGOAS
1713,1493984049,                               ,jpg,33622942934,Lançamento Kit Conhecendo nossa história - ALAGOAS
1714,1493984048,                               ,jpg,33655340173,Lançamento Kit Conhecendo nossa história - ALAGOAS
1715,1493984048,                               ,jpg,33622945264,Lançamento Kit Conhecendo nossa história - ALAGOAS
1716,1493984047,                               ,jpg,33655341003,Lançamento Kit Conhecendo nossa história - ALAGOAS
1717,1493984047,                               ,jpg,33622946514,Lançamento Kit Conhecendo nossa história - ALAGOAS
1718,1493984046,                               ,jpg,33655341603,Lançamento Kit Conhecendo nossa história - ALAGOAS
1719,1493984045,                               ,jpg,34080217810,Lançamento Kit Conhecendo nossa história - ALAGOAS
1720,1493984045,                               ,jpg,33655342273,Lançamento Kit Conhecendo nossa história - ALAGOAS
1721,1493984044,                               ,jpg,34080218230,Lançamento Kit Conhecendo nossa história - ALAGOAS
1722,1493984043,                               ,jpg,34080218570,Lançamento Kit Conhecendo nossa história - ALAGOAS
1723,1493984043,                               ,jpg,33655343383,Lançamento Kit Conhecendo nossa história - ALAGOAS
1724,1493984042,                               ,jpg,34080219240,Lançamento Kit Conhecendo nossa história - ALAGOAS
1725,1493984042,                               ,jpg,33655344373,Lançamento Kit Conhecendo nossa história - ALAGOAS
1726,1493984041,                               ,jpg,34334719981,Lançamento Kit Conhecendo nossa história - ALAGOAS
1727,1493984041,                               ,jpg,33655345543,Lançamento Kit Conhecendo nossa história - ALAGOAS
1728,1493984040,                               ,jpg,34334720671,Lançamento Kit Conhecendo nossa história - ALAGOAS
1729,1493984040,                               ,jpg,33655347003,Lançamento Kit Conhecendo nossa história - ALAGOAS
1730,1493984039,                               ,jpg,34080222020,Lançamento Kit Conhecendo nossa história - ALAGOAS
1731,1493984039,                               ,jpg,33655347893,Lançamento Kit Conhecendo nossa história - ALAGOAS
1732,1493984038,                               ,jpg,34080222330,Lançamento Kit Conhecendo nossa história - ALAGOAS
1733,1493984038,                               ,jpg,33655349263,Lançamento Kit Conhecendo nossa história - ALAGOAS
1734,1493984037,                               ,jpg,34080223570,Lançamento Kit Conhecendo nossa história - ALAGOAS
1735,1493984036,                               ,jpg,34305459592,Lançamento Kit Conhecendo nossa história - ALAGOAS
1736,1493984035,                               ,jpg,34305460672,Lançamento Kit Conhecendo nossa história - ALAGOAS
1737,1493984034,                               ,jpg,34305462742,Lançamento Kit Conhecendo nossa história - ALAGOAS
1738,1493984033,                               ,jpg,34305463602,Lançamento Kit Conhecendo nossa história - ALAGOAS
1739,1493984032,                               ,jpg,34305464202,Lançamento Kit Conhecendo nossa história - ALAGOAS
1740,1493984031,                               ,jpg,34305465132,Lançamento Kit Conhecendo nossa história - ALAGOAS
1741,1493984030,                               ,jpg,34305466712,Lançamento Kit Conhecendo nossa história - ALAGOAS
1742,1493984029,                               ,jpg,34305467962,Lançamento Kit Conhecendo nossa história - ALAGOAS
1743,1493984028,                               ,jpg,34305468382,Lançamento Kit Conhecendo nossa história - ALAGOAS
1744,1493984027,                               ,jpg,34305469122,Lançamento Kit Conhecendo nossa história - ALAGOAS
1745,1493214965,,jpg,33440859034,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1746,1493214964,,jpg,34151984091,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1747,1493214964,,jpg,34125546062,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1748,1493214963,,jpg,34242291216,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1749,1493214963,,jpg,33440859444,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1750,1493214962,,jpg,34242292026,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1751,1493214962,,jpg,33898716930,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1752,1493214961,,jpg,34125548142,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1753,1493214960,,jpg,34282742405,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1754,1493214960,,jpg,33898717360,Reunião com os prefeitos Judisnei Alves de Souza de Buritirama-BA e Leo Matos de Gilbués-PI
1755,1492710106,                               ,jpg,34121340026,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1756,1492710106,                               ,jpg,34004695362,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1757,1492710105,                               ,jpg,34031336641,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1758,1492710105,                               ,jpg,33777409860,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1759,1492710104,                               ,jpg,34031326101,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1760,1492710104,                               ,jpg,34031316501,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1761,1492710104,                               ,jpg,33777388780,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1762,1492710104,                               ,jpg,33777377550,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1763,1492710104,                               ,jpg,33777365830,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1764,1492710104,                               ,jpg,33350925203,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1765,1492710103,                               ,jpg,33777347790,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1766,1492710102,                               ,jpg,34162144405,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1767,1492710102,                               ,jpg,34121240756,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1768,1492710102,                               ,jpg,34121233496,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1769,1492710102,                               ,jpg,34004647512,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1770,1492710101,                               ,jpg,34031269351,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1771,1492710101,                               ,jpg,33319505024,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1772,1492710100,                               ,jpg,33350894683,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1773,1492710100,                               ,jpg,33350887823,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1774,1492710099,                               ,jpg,34004626582,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1775,1492710099,                               ,jpg,33350880563,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1776,1492710098,                               ,jpg,34162096175,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1777,1492710098,                               ,jpg,33350869293,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1778,1492710098,                               ,jpg,33319456064,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1779,1492710097,                               ,jpg,34031211631,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1780,1492710096,                               ,jpg,34162035595,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1781,1492710096,                               ,jpg,34004578592,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1782,1492710096,                               ,jpg,34004572932,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1783,1492710095,                               ,jpg,34162000725,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1784,1492710095,                               ,jpg,33319415644,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1785,1492710094,                               ,jpg,34161991295,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1786,1492710094,                               ,jpg,34121111636,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1787,1492710094,                               ,jpg,33319365804,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1788,1492710094,                               ,jpg,33319362584,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1789,1492710093,                               ,jpg,34121045606,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1790,1492710093,                               ,jpg,33777187070,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1791,1492710093,                               ,jpg,33777177930,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1792,1492710093,                               ,jpg,33319333754,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1793,1492710092,                               ,jpg,34121003016,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1794,1492710092,                               ,jpg,33777153280,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1795,1492710091,                               ,jpg,34120995656,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1796,1492710090,                               ,jpg,34161882805,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1797,1492710090,                               ,jpg,34120984506,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1798,1492710090,                               ,jpg,33350712963,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1799,1492710090,                               ,jpg,33319291854,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1800,1492710089,                               ,jpg,33350701123,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1801,1492710089,                               ,jpg,33350690703,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1802,1492710088,                               ,jpg,34161826565,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1803,1492710088,                               ,jpg,34120964606,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1804,1492710088,                               ,jpg,33350672013,Palmares itinerante Rio de Janeiro 18 e 19 de Abril
1805,1492551464,                               ,jpg,34086248536,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1806,1492551464,                               ,jpg,33284202174,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1807,1492551463,                               ,jpg,34086248866,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1808,1492551462,                               ,jpg,34126766445,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1809,1492551462,                               ,jpg,34086249786,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1810,1492551462,                               ,jpg,34086249586,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1811,1492551462,                               ,jpg,33969178472,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1812,1492551461,                               ,jpg,34086250896,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1813,1492551461,                               ,jpg,33741787270,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1814,1492551460,                               ,jpg,33741789510,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1815,1492551460,                               ,jpg,33741788640,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1816,1492551459,                               ,jpg,33969179862,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1817,1492551459,                               ,jpg,33741789680,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1818,1492551458,                               ,jpg,33741792020,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1819,1492551458,                               ,jpg,33315279703,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1820,1492551457,                               ,jpg,33315280253,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1821,1492551456,                               ,jpg,33741793250,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1822,1492551455,                               ,jpg,33996339361,Palmares itinerante no Rio de Janeiro dia 18/04/2017
1823,1492029364,,jpg,33842123082,Reunião 12 de Abril com as Srtas Ivana de Siqueira e Rita Potiguara MEC/SECADI
1824,1492029364,,jpg,33186901283,Reunião 12 de Abril com as Srtas Ivana de Siqueira e Rita Potiguara MEC/SECADI
1825,1492029364,,jpg,33156451604,Reunião 12 de Abril com as Srtas Ivana de Siqueira e Rita Potiguara MEC/SECADI
1826,1492029363,,jpg,33156452544,Reunião 12 de Abril com as Srtas Ivana de Siqueira e Rita Potiguara MEC/SECADI
1827,1492029362,,jpg,33156453524,Reunião 12 de Abril com as Srtas Ivana de Siqueira e Rita Potiguara MEC/SECADI
1828,1492029361,,jpg,33614298730,Reunião 12 de Abril com as Srtas Ivana de Siqueira e Rita Potiguara MEC/SECADI
1829,1491940682,,jpg,33137065884,Reunião com Sr. Walter Brito
1830,1491940681,,jpg,33595619840,Reunião com Sr. Walter Brito
1831,1491940680,,jpg,33939513106,Reunião com Sr. Walter Brito
1832,1491940679,,jpg,33939513286,Reunião com Sr. Walter Brito
1833,1491940679,,jpg,33595620690,Reunião com Sr. Walter Brito
1834,1491940678,,jpg,33939515126,Reunião com Sr. Walter Brito
1835,1491940678,,jpg,33595622060,Reunião com Sr. Walter Brito
1836,1491922099,,jpg,33817923312,Visita da Mãe Neide a Fundação Cultural Palmares
1837,1491922098,,jpg,33975675985,Visita da Mãe Neide a Fundação Cultural Palmares
1838,1491922098,,jpg,33845854361,Visita da Mãe Neide a Fundação Cultural Palmares
1839,1491922097,,jpg,33934567866,Visita da Mãe Neide a Fundação Cultural Palmares
1840,1491922097,,jpg,33845855391,Visita da Mãe Neide a Fundação Cultural Palmares
1841,1491922096,,jpg,33934570846,Visita da Mãe Neide a Fundação Cultural Palmares
1842,1491922096,,jpg,33845856961,Visita da Mãe Neide a Fundação Cultural Palmares
1843,1491922095,,jpg,33934572206,Visita da Mãe Neide a Fundação Cultural Palmares
1844,1491922095,,jpg,33845857691,Visita da Mãe Neide a Fundação Cultural Palmares
1845,1491922094,,jpg,33934574396,Visita da Mãe Neide a Fundação Cultural Palmares
1846,1491922094,,jpg,33845858951,Visita da Mãe Neide a Fundação Cultural Palmares
1847,1491922094,,jpg,33845812851,Visita da Mãe Neide a Fundação Cultural Palmares
1848,1491922093,,jpg,33934149266,Visita da Mãe Neide a Fundação Cultural Palmares
1849,1491922093,,jpg,33590251360,Visita da Mãe Neide a Fundação Cultural Palmares
1850,1491922092,,jpg,33817563572,Visita da Mãe Neide a Fundação Cultural Palmares
1851,1491847013,,jpg,33801356892,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1852,1491847013,,jpg,33145697783,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1853,1491847012,,jpg,33145707283,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1854,1491847011,,jpg,33917846356,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1855,1491847011,,jpg,33573839640,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1856,1491847011,,jpg,33115450664,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1857,1491847010,,jpg,33828985391,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1858,1491847010,,jpg,33115452914,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1859,1491847009,,jpg,33828989241,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1860,1491847008,,jpg,33828990441,REUNIÃO COM O SR. MAURICIO PESTANA ( PESTANA ARTE E PUBLICIAÇÕES)
1861,1491330199,                               ,jpg,33711669791,Reunião com sercretária de cultura de Camaçari
1862,1491330199,                               ,jpg,33027577073,Reunião com sercretária de cultura de Camaçari
1863,1491330198,                               ,jpg,33027577993,Reunião com sercretária de cultura de Camaçari
1864,1491330197,                               ,jpg,33711670561,Reunião com sercretária de cultura de Camaçari
1865,1491330197,                               ,jpg,33685011692,Reunião com sercretária de cultura de Camaçari
1866,1490995746,,jpg,33762094945,foto 1
1867,1490995746,,jpg,33762094685,foto 2
1868,1490995746,                               ,jpg,33377352770,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1869,1490995745,                               ,jpg,33721104616,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1870,1490995744,                               ,jpg,33762065785,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1871,1490995744,                               ,jpg,32949060923,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1872,1490995743,                               ,jpg,33721105576,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1873,1490995742,                               ,jpg,33762066845,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1874,1490995742,                               ,jpg,33721105866,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1875,1490995741,                               ,jpg,33762067525,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1876,1490995741,                               ,jpg,33721106286,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1877,1490995740,                               ,jpg,33762068675,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1878,1490995740,                               ,jpg,33632945061,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1879,1490995739,                               ,jpg,33762070025,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1880,1490995738,                               ,jpg,33762070645,DPA realiza oficina de planejamento para discutir desafios e estrategias.
1881,1490990717,                               ,jpg,33631795671,OFICINA DE PLANEJAMENTO - DESAFIOS E ESTRATÉGIAS NAS AÇÕES JUNTO AS CRQ NA PERSPECTIVA DE PROTEÇÃO DO PATRIMÔNIO AFRO-BRASILEIRO
1882,1490990716,                               ,jpg,33760860545,OFICINA DE PLANEJAMENTO - DESAFIOS E ESTRATÉGIAS NAS AÇÕES JUNTO AS CRQ NA PERSPECTIVA DE PROTEÇÃO DO PATRIMÔNIO AFRO-BRASILEIRO
1883,1490990716,                               ,jpg,33719975756,OFICINA DE PLANEJAMENTO - DESAFIOS E ESTRATÉGIAS NAS AÇÕES JUNTO AS CRQ NA PERSPECTIVA DE PROTEÇÃO DO PATRIMÔNIO AFRO-BRASILEIRO
1884,1490990715,                               ,jpg,33760860695,OFICINA DE PLANEJAMENTO - DESAFIOS E ESTRATÉGIAS NAS AÇÕES JUNTO AS CRQ NA PERSPECTIVA DE PROTEÇÃO DO PATRIMÔNIO AFRO-BRASILEIRO
1885,1490990461,,jpg,33604384162,"VISITA DA DELEGAÇÃO DA EMBAIXADA DO BENIN, SR. NATHALIE BLANC E O CORRDENADOR-GERAL DE ÁFRICA, ÁSIA E OCEANIA DA ABC"
1886,1490990461,,jpg,32947899353,"VISITA DA DELEGAÇÃO DA EMBAIXADA DO BENIN, SR. NATHALIE BLANC E O CORRDENADOR-GERAL DE ÁFRICA, ÁSIA E OCEANIA DA ABC"
1887,1490990460,,jpg,33604384972,"VISITA DA DELEGAÇÃO DA EMBAIXADA DO BENIN, SR. NATHALIE BLANC E O CORRDENADOR-GERAL DE ÁFRICA, ÁSIA E OCEANIA DA ABC"
1888,1490990459,,jpg,33631720021,"VISITA DA DELEGAÇÃO DA EMBAIXADA DO BENIN, SR. NATHALIE BLANC E O CORRDENADOR-GERAL DE ÁFRICA, ÁSIA E OCEANIA DA ABC"
1889,1490990459,,jpg,33604385312,"VISITA DA DELEGAÇÃO DA EMBAIXADA DO BENIN, SR. NATHALIE BLANC E O CORRDENADOR-GERAL DE ÁFRICA, ÁSIA E OCEANIA DA ABC"
1890,1490990286,30/03/2017,jpg,33719813536,REUNIÃO COM A SRA. SELMA GALABRICH - PROJETO/PRACATUM/SALVADOR
1891,1490990285,30/03/2017,jpg,33719813936,REUNIÃO COM A SRA. SELMA GALABRICH - PROJETO/PRACATUM/SALVADOR
1892,1490990284,30/03/2017,jpg,33719814096,REUNIÃO COM A SRA. SELMA GALABRICH - PROJETO/PRACATUM/SALVADOR
1893,1490990284,30/03/2017,jpg,32947836083,REUNIÃO COM A SRA. SELMA GALABRICH - PROJETO/PRACATUM/SALVADOR
1894,1490906286,                               ,jpg,32930700223,Palmares Itinerante - Pato de Minas
1895,1490906285,                               ,jpg,33703222206,Palmares Itinerante - Pato de Minas
1896,1490906285,                               ,jpg,33587456192,Palmares Itinerante - Pato de Minas
1897,1490906285,                               ,jpg,32930689123,Palmares Itinerante - Pato de Minas
1898,1490906285,                               ,jpg,32930687913,Palmares Itinerante - Pato de Minas
1899,1490906284,                               ,jpg,33614726551,Palmares Itinerante - Pato de Minas
1900,1490906284,                               ,jpg,33614723081,Palmares Itinerante - Pato de Minas
1901,1490906284,                               ,jpg,32900884254,Palmares Itinerante - Pato de Minas
1902,1490906284,                               ,jpg,32900882674,Palmares Itinerante - Pato de Minas
1903,1490906283,                               ,jpg,33359034620,Palmares Itinerante - Pato de Minas
1904,1490906283,                               ,jpg,33359032300,Palmares Itinerante - Pato de Minas
1905,1490906282,                               ,jpg,33587419992,Palmares Itinerante - Pato de Minas
1906,1490906281,                               ,jpg,33614697871,Palmares Itinerante - Pato de Minas
1907,1490906281,                               ,jpg,33614694351,Palmares Itinerante - Pato de Minas
1908,1490906281,                               ,jpg,32900851444,Palmares Itinerante - Pato de Minas
1909,1490906280,                               ,jpg,33703165016,Palmares Itinerante - Pato de Minas
1910,1490906280,                               ,jpg,33703155036,Palmares Itinerante - Pato de Minas
1911,1490906280,                               ,jpg,32930648823,Palmares Itinerante - Pato de Minas
1912,1490906279,                               ,jpg,33743920475,Palmares Itinerante - Pato de Minas
1913,1490906279,                               ,jpg,32930644303,Palmares Itinerante - Pato de Minas
1914,1490906278,                               ,jpg,33587379322,Palmares Itinerante - Pato de Minas
1915,1490906278,                               ,jpg,32930637363,Palmares Itinerante - Pato de Minas
1916,1490906277,                               ,jpg,33703132886,Palmares Itinerante - Pato de Minas
1917,1490906277,                               ,jpg,33358992050,Palmares Itinerante - Pato de Minas
1918,1490906277,                               ,jpg,32900819424,Palmares Itinerante - Pato de Minas
1919,1490906276,                               ,jpg,33358979830,Palmares Itinerante - Pato de Minas
1920,1490906276,                               ,jpg,33358975400,Palmares Itinerante - Pato de Minas
1921,1490906276,                               ,jpg,33358973460,Palmares Itinerante - Pato de Minas
1922,1490906275,                               ,jpg,33614648821,Palmares Itinerante - Pato de Minas
1923,1490906275,                               ,jpg,33587347002,Palmares Itinerante - Pato de Minas
1924,1490906275,                               ,jpg,32900804014,Palmares Itinerante - Pato de Minas
1925,1490906274,                               ,jpg,33358953810,Palmares Itinerante - Pato de Minas
1926,1490906273,                               ,jpg,33614633511,Palmares Itinerante - Pato de Minas
1927,1490906273,                               ,jpg,33358937680,Palmares Itinerante - Pato de Minas
1928,1490906272,                               ,jpg,33743823225,Palmares Itinerante - Pato de Minas
1929,1490906272,                               ,jpg,33587321502,Palmares Itinerante - Pato de Minas
1930,1490906271,                               ,jpg,33743816695,Palmares Itinerante - Pato de Minas
1931,1490906271,                               ,jpg,33614603721,Palmares Itinerante - Pato de Minas
1932,1490906271,                               ,jpg,32900777794,Palmares Itinerante - Pato de Minas
1933,1490906271,                               ,jpg,32900775784,Palmares Itinerante - Pato de Minas
1934,1490906271,                               ,jpg,32900770734,Palmares Itinerante - Pato de Minas
1935,1490906270,                               ,jpg,33703048236,Palmares Itinerante - Pato de Minas
1936,1490906270,                               ,jpg,32930559923,Palmares Itinerante - Pato de Minas
1937,1490906270,                               ,jpg,32900742764,Palmares Itinerante - Pato de Minas
1938,1490906269,                               ,jpg,32930553943,Palmares Itinerante - Pato de Minas
1939,1490906269,                               ,jpg,32900736584,Palmares Itinerante - Pato de Minas
1940,1490906269,                               ,jpg,32900733414,Palmares Itinerante - Pato de Minas
1941,1490906269,                               ,jpg,32900727064,Palmares Itinerante - Pato de Minas
1942,1490906268,                               ,jpg,33743746155,Palmares Itinerante - Pato de Minas
1943,1490906268,                               ,jpg,32900721754,Palmares Itinerante - Pato de Minas
1944,1490906267,                               ,jpg,33614530391,Palmares Itinerante - Pato de Minas
1945,1490906267,                               ,jpg,32900701874,Palmares Itinerante - Pato de Minas
1946,1490906266,                               ,jpg,33358847380,Palmares Itinerante - Pato de Minas
1947,1490906265,                               ,jpg,33614511231,Palmares Itinerante - Pato de Minas
1948,1490906265,                               ,jpg,33358843400,Palmares Itinerante - Pato de Minas
1949,1490906264,                               ,jpg,33587206232,Palmares Itinerante - Pato de Minas
1950,1490906264,                               ,jpg,33358824270,Palmares Itinerante - Pato de Minas
1951,1490906264,                               ,jpg,32900684304,Palmares Itinerante - Pato de Minas
1952,1490906263,                               ,jpg,33358819840,Palmares Itinerante - Pato de Minas
1953,1490906262,                               ,jpg,33614475711,Palmares Itinerante - Pato de Minas
1954,1490904968,                               ,jpg,33743650215,Reunião 23 de março Editora Nova Fronteira
1955,1490904968,                               ,jpg,33358766920,Reunião 23 de março Editora Nova Fronteira
1956,1490904968,                               ,jpg,33358766620,Reunião 23 de março Editora Nova Fronteira
1957,1490904967,                               ,jpg,33743650635,Reunião 23 de março Editora Nova Fronteira
1958,1490904967,                               ,jpg,33587129412,Reunião 23 de março Editora Nova Fronteira
1959,1490904966,                               ,jpg,33743651355,Reunião 23 de março Editora Nova Fronteira
1960,1490904966,                               ,jpg,33358767720,Reunião 23 de março Editora Nova Fronteira
1961,1490904965,                               ,jpg,33358767920,Reunião 23 de março Editora Nova Fronteira
1962,1490904964,                               ,jpg,33743653065,Reunião 23 de março Editora Nova Fronteira
1963,1490904964,                               ,jpg,33358768920,Reunião 23 de março Editora Nova Fronteira
1964,1490904963,                               ,jpg,33743652415,Reunião 23 de março Editora Nova Fronteira
